team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,department_finishing ,department_sweing,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,month,day_of_week
10,0.8,50.48,381.0,6930,45.0,0.0,0,0,58.5,0.688557555,True,False,False,False,False,True,False,False,False,False,False,1,0
5,0.65,20.79,1141.0,8460,0.0,0.0,0,0,59.0,0.650040783,True,False,False,False,False,True,False,False,False,False,False,1,0
11,0.65,12.52,1004.0,9540,44.0,0.0,0,0,53.0,0.64998056,True,False,False,False,False,True,False,False,False,False,False,1,0
7,0.8,2.9,1039.0,1440,0.0,0.0,0,0,8.0,0.648106061,True,False,False,False,True,False,False,False,False,False,False,1,0
11,0.8,4.15,1039.0,1440,0.0,0.0,0,0,8.0,0.640577652,True,False,False,False,True,False,False,False,False,False,False,1,0
4,0.35,22.4,581.0,7350,0.0,0.0,0,0,51.5,0.35063299,True,False,False,False,False,True,False,False,False,False,False,1,0
10,0.8,3.94,1039.0,1440,0.0,0.0,0,0,8.0,0.35038907,True,False,False,False,True,False,False,False,False,False,False,1,0
4,0.35,4.3,1039.0,2160,0.0,0.0,0,0,12.0,0.952020202,True,False,False,False,True,False,False,False,False,True,False,1,1
1,0.8,3.94,1039.0,1440,0.0,0.0,0,0,2.0,0.951420455,True,False,False,False,True,False,False,False,False,True,False,1,1
10,0.8,3.94,1039.0,5400,0.0,0.0,0,0,20.0,0.912766667,True,False,False,False,True,False,False,False,False,True,False,1,1
3,0.8,4.15,1039.0,1620,0.0,0.0,0,0,9.0,0.901262626,True,False,False,False,True,False,False,False,False,True,False,1,1
9,0.8,3.94,1039.0,1440,0.0,0.0,0,0,8.0,0.858143939,True,False,False,False,True,False,False,False,False,True,False,1,1
1,0.8,26.16,1073.0,10620,75.0,0.0,0,0,59.0,0.850502311,True,False,False,False,False,True,False,False,False,True,False,1,1
9,0.8,26.16,1156.0,10620,75.0,0.0,0,0,59.0,0.850502311,True,False,False,False,False,True,False,False,False,True,False,1,1
8,0.8,25.9,1211.0,10260,60.0,0.0,0,0,57.0,0.850252525,True,False,False,False,False,True,False,False,False,True,False,1,1
7,0.8,25.9,1126.0,10170,60.0,0.0,0,0,56.5,0.850136766,True,False,False,False,False,True,False,False,False,True,False,1,1
5,0.65,4.15,1039.0,1440,0.0,0.0,0,0,8.0,0.821354167,True,False,False,False,True,False,False,False,False,True,False,1,1
2,0.8,3.94,1039.0,1440,0.0,0.0,0,0,8.0,0.805909091,True,False,False,False,True,False,False,False,False,True,False,1,1
6,0.8,11.61,1004.0,5670,50.0,0.0,0,0,31.5,0.800246753,True,False,False,False,False,True,False,False,False,True,False,1,1
12,0.8,11.61,1063.0,5670,50.0,0.0,0,0,31.5,0.800246753,True,False,False,False,False,True,False,False,False,True,False,1,1
2,0.8,28.08,723.0,10530,50.0,0.0,0,0,58.5,0.8,True,False,False,False,False,True,False,False,False,True,False,1,1
3,0.8,42.27,465.0,9900,54.0,0.0,0,0,55.0,0.705576584,True,False,False,False,False,True,False,False,False,True,False,1,1
8,0.8,2.9,1039.0,1440,0.0,0.0,0,0,8.0,0.681060606,True,False,False,False,True,False,False,False,False,True,False,1,1
7,0.8,2.9,1039.0,1440,0.0,0.0,0,0,8.0,0.670075758,True,False,False,False,True,False,False,False,False,True,False,1,1
11,0.8,4.15,1039.0,1440,0.0,0.0,0,0,8.0,0.601278409,True,False,False,False,True,False,False,False,False,True,False,1,1
11,0.7,27.13,530.0,9540,37.0,0.0,0,0,53.0,0.582301029,True,False,False,False,False,True,False,False,False,True,False,1,1
5,0.7,20.79,1297.0,10440,0.0,0.0,0,0,58.0,0.526810345,True,False,False,False,False,True,False,False,False,True,False,1,1
4,0.5,22.4,783.0,10170,23.0,0.0,0,0,56.5,0.500380799,True,False,False,False,False,True,False,False,False,True,False,1,1
10,0.35,22.4,715.0,10170,23.0,0.0,0,0,56.5,0.35038907,True,False,False,False,False,True,False,False,False,True,False,1,1
11,0.8,4.15,1039.0,1980,0.0,0.0,0,0,7.0,0.934607438,True,False,False,False,True,False,False,False,False,False,True,1,2
4,0.35,4.3,1039.0,2700,0.0,0.0,0,0,8.0,0.908080808,True,False,False,False,True,False,False,False,False,False,True,1,2
7,0.8,25.9,1150.0,10170,70.0,0.0,0,0,56.5,0.900144811,True,False,False,False,False,True,False,False,False,False,True,1,2
1,0.8,3.94,1039.0,1440,0.0,0.0,0,0,8.0,0.891723485,True,False,False,False,True,False,False,False,False,False,True,1,2
5,0.65,4.15,1039.0,1440,0.0,0.0,0,0,15.0,0.864583333,True,False,False,False,True,False,False,False,False,False,True,1,2
9,0.8,3.94,1039.0,1440,0.0,0.0,0,0,8.0,0.858143939,True,False,False,False,True,False,False,False,False,False,True,1,2
9,0.8,26.16,1232.0,10620,75.0,0.0,0,0,59.0,0.850502311,True,False,False,False,False,True,False,False,False,False,True,1,2
8,0.8,25.9,1218.0,10170,60.0,0.0,0,0,56.5,0.850136766,True,False,False,False,False,True,False,False,False,False,True,1,2
7,0.8,2.9,1039.0,1440,0.0,0.0,0,0,8.0,0.837594697,True,False,False,False,True,False,False,False,False,False,True,1,2
3,0.8,4.15,1039.0,1440,0.0,0.0,0,0,7.0,0.820833333,True,False,False,False,True,False,False,False,False,False,True,1,2
12,0.8,11.61,1159.0,2970,50.0,0.0,0,0,31.5,0.800313433,True,False,False,False,False,True,False,False,False,False,True,1,2
6,0.8,11.61,972.0,5670,38.0,0.0,0,0,31.5,0.800246753,True,False,False,False,False,True,False,False,False,False,True,1,2
1,0.8,26.16,1092.0,10620,63.0,0.0,0,0,59.0,0.800117103,True,False,False,False,False,True,False,False,False,False,True,1,2
5,0.7,20.79,965.0,7320,0.0,0.0,0,0,58.0,0.700095563,True,False,False,False,False,True,False,False,False,False,True,1,2
8,0.8,2.9,1039.0,1440,0.0,0.0,0,0,8.0,0.667329545,True,False,False,False,True,False,False,False,False,False,True,1,2
4,0.6,22.4,816.0,5100,23.0,0.0,0,0,57.0,0.600369686,True,False,False,False,False,True,False,False,False,False,True,1,2
10,0.5,22.4,947.0,3390,23.0,0.0,0,0,56.5,0.499980334,True,False,False,False,False,True,False,False,False,False,True,1,2
11,0.35,14.61,838.0,7200,23.0,0.0,0,0,55.0,0.35038907,True,False,False,False,False,True,False,False,False,False,True,1,2
10,0.8,3.94,1039.0,1260,0.0,0.0,0,0,8.0,0.35038907,True,False,False,False,True,False,False,False,False,False,True,1,2
2,0.8,51.02,1086.0,4260,27.0,0.0,0,0,57.0,0.35038907,True,False,False,False,False,True,False,False,False,False,True,1,2
2,0.8,3.94,1039.0,1260,0.0,0.0,0,0,8.0,0.35038907,True,False,False,False,True,False,False,False,False,False,True,1,2
4,0.35,4.3,1039.0,3600,0.0,0.0,0,0,20.0,0.988636364,False,True,False,False,True,False,False,False,True,False,False,1,3
10,0.8,3.94,1039.0,3420,0.0,0.0,0,0,19.0,0.953110048,False,True,False,False,True,False,False,False,True,False,False,1,3
1,0.8,3.94,1039.0,1440,0.0,0.0,0,0,8.0,0.884261364,False,True,False,False,True,False,False,False,True,False,False,1,3
5,0.65,4.15,1039.0,1440,0.0,0.0,0,0,8.0,0.860653409,False,True,False,False,True,False,False,False,True,False,False,1,3
9,0.8,3.94,1039.0,1440,0.0,0.0,0,0,8.0,0.858143939,False,True,False,False,True,False,False,False,True,False,False,1,3
1,0.8,26.16,1160.0,10620,75.0,0.0,0,0,59.0,0.850502311,False,True,False,False,False,True,False,False,True,False,False,1,3
8,0.8,25.9,1177.0,8970,60.0,0.0,0,0,56.5,0.850415628,False,True,False,False,False,True,False,False,True,False,False,1,3
7,0.8,25.9,1281.0,10170,60.0,0.0,0,0,56.5,0.850136766,False,True,False,False,False,True,False,False,True,False,False,1,3
9,0.8,26.16,1369.0,10620,63.0,0.0,0,0,59.0,0.800117103,False,True,False,False,False,True,False,False,True,False,False,1,3
6,0.8,11.61,1084.0,4950,38.0,0.0,0,0,31.5,0.80003139,False,True,False,False,False,True,False,False,True,False,False,1,3
12,0.8,11.61,1216.0,4950,50.0,0.0,0,0,31.5,0.80003139,False,True,False,False,False,True,False,False,True,False,False,1,3
5,0.7,20.79,391.0,10440,0.0,0.0,0,0,58.0,0.700060345,False,True,False,False,False,True,False,False,True,False,False,1,3
7,0.8,2.9,1039.0,1440,0.0,0.0,0,0,8.0,0.689299242,False,True,False,False,True,False,False,False,True,False,False,1,3
3,0.5,22.52,1102.0,10170,30.0,0.0,0,0,56.5,0.660683293,False,True,False,False,False,True,False,False,True,False,False,1,3
4,0.65,22.52,872.0,10080,26.0,0.0,0,0,56.0,0.650130952,False,True,False,False,False,True,False,False,True,False,False,1,3
8,0.8,2.9,1039.0,1440,0.0,0.0,0,0,8.0,0.606912879,False,True,False,False,True,False,False,False,True,False,False,1,3
10,0.6,22.52,1076.0,10170,23.0,0.0,0,0,56.5,0.600291767,False,True,False,False,False,True,False,False,True,False,False,1,3
11,0.5,14.89,917.0,9900,30.0,0.0,0,0,55.0,0.500025069,False,True,False,False,False,True,False,False,True,False,False,1,3
2,0.5,22.94,1044.0,9810,23.0,0.0,0,0,54.5,0.499998888,False,True,False,False,False,True,False,False,True,False,False,1,3
5,0.65,4.15,1039.0,2700,0.0,0.0,0,0,15.0,0.98719697,False,True,False,False,True,False,True,False,False,False,False,1,5
2,0.8,3.94,1039.0,1800,0.0,0.0,0,0,10.0,0.980909091,False,True,False,False,True,False,True,False,False,False,False,1,5
10,0.8,3.94,1039.0,1440,0.0,0.0,0,0,8.0,0.974621212,False,True,False,False,True,False,True,False,False,False,False,1,5
1,0.8,3.94,1039.0,1440,0.0,0.0,0,0,8.0,0.884261364,False,True,False,False,True,False,True,False,False,False,False,1,5
9,0.8,3.94,1039.0,1800,0.0,0.0,0,0,10.0,0.82680303,False,True,False,False,True,False,True,False,False,False,False,1,5
6,0.8,11.41,1067.0,5490,63.0,0.0,0,0,30.5,0.800343766,False,True,False,False,False,True,True,False,False,False,False,1,5
12,0.8,11.61,1039.0,5670,63.0,0.0,0,0,31.5,0.800246753,False,True,False,False,False,True,True,False,False,False,False,1,5
7,0.8,25.9,1396.0,10170,50.0,0.0,0,0,56.5,0.800128721,False,True,False,False,False,True,True,False,False,False,False,1,5
8,0.8,25.9,1292.0,10170,50.0,0.0,0,0,56.5,0.800128721,False,True,False,False,False,True,True,False,False,False,False,1,5
1,0.8,48.68,171.0,10620,63.0,0.0,0,0,59.0,0.800117103,False,True,False,False,False,True,True,False,False,False,False,1,5
9,0.8,26.16,1128.0,10620,63.0,0.0,0,0,59.0,0.800117103,False,True,False,False,False,True,True,False,False,False,False,1,5
2,0.6,22.94,865.0,6570,23.0,0.0,0,0,56.5,0.77011398,False,True,False,False,False,True,True,False,False,False,False,1,5
4,0.7,22.52,825.0,10170,50.0,0.0,0,0,56.5,0.7005417,False,True,False,False,False,True,True,False,False,False,False,1,5
8,0.8,2.9,1039.0,1440,0.0,0.0,0,0,8.0,0.675568182,False,True,False,False,True,False,True,False,False,False,False,1,5
7,0.8,2.9,1039.0,1440,0.0,0.0,0,0,8.0,0.661837121,False,True,False,False,True,False,True,False,False,False,False,1,5
10,0.65,22.52,1163.0,9720,35.0,0.0,0,0,54.0,0.650198653,False,True,False,False,False,True,True,False,False,False,False,1,5
3,0.6,22.52,1140.0,10170,30.0,0.0,0,0,56.5,0.600291767,False,True,False,False,False,True,True,False,False,False,False,1,5
11,0.6,14.89,1027.0,10080,38.0,0.0,0,0,56.0,0.600273268,False,True,False,False,False,True,True,False,False,False,False,1,5
6,0.8,2.9,1039.0,900,0.0,0.0,0,0,5.0,0.465757576,False,True,False,False,True,False,True,False,False,False,False,1,5
5,0.7,41.19,1052.0,10440,21.0,0.0,0,0,58.0,0.452012539,False,True,False,False,False,True,True,False,False,False,False,1,5
11,0.8,4.15,1039.0,1260,0.0,0.0,0,0,7.0,0.35038907,False,True,False,False,True,False,True,False,False,False,False,1,5
5,0.6,4.15,1039.0,1440,0.0,0.0,0,0,8.0,0.852793561,False,True,False,False,True,False,False,True,False,False,False,1,6
11,0.65,4.15,1039.0,2160,0.0,0.0,0,0,12.0,0.838383838,False,True,False,False,True,False,False,True,False,False,False,1,6
6,0.8,2.9,1039.0,1800,0.0,0.0,0,0,10.0,0.804848485,False,True,False,False,True,False,False,True,False,False,False,1,6
6,0.8,11.41,1140.0,5490,63.0,0.0,0,0,30.5,0.800343766,False,True,False,False,False,True,False,True,False,False,False,1,6
7,0.8,48.84,624.0,10170,50.0,0.0,0,0,56.5,0.800128721,False,True,False,False,False,True,False,True,False,False,False,1,6
8,0.8,25.9,1288.0,10170,38.0,0.0,0,0,56.5,0.800128721,False,True,False,False,False,True,False,True,False,False,False,1,6
9,0.8,26.16,1381.0,3660,50.0,0.0,0,0,59.0,0.800015009,False,True,False,False,False,True,False,True,False,False,False,1,6
4,0.7,22.52,882.0,10170,50.0,0.0,0,0,56.5,0.7005417,False,True,False,False,False,True,False,True,False,False,False,1,6
10,0.7,22.52,1002.0,10080,40.0,0.0,0,0,56.0,0.700094156,False,True,False,False,False,True,False,True,False,False,False,1,6
7,0.8,2.9,1039.0,1440,0.0,0.0,0,0,8.0,0.692045455,False,True,False,False,True,False,False,True,False,False,False,1,6
12,0.8,26.87,585.0,5670,56.0,0.0,0,0,31.5,0.662255892,False,True,False,False,False,True,False,True,False,False,False,1,6
3,0.65,22.52,1138.0,10170,35.0,0.0,0,0,56.5,0.650416734,False,True,False,False,False,True,False,True,False,False,False,1,6
11,0.65,14.89,1140.0,10260,44.0,0.0,0,0,57.0,0.650299575,False,True,False,False,False,True,False,True,False,False,False,1,6
2,0.65,22.94,1025.0,10170,26.0,0.0,0,0,56.5,0.650243497,False,True,False,False,False,True,False,True,False,False,False,1,6
8,0.8,2.9,1039.0,1440,0.0,0.0,0,0,8.0,0.639867424,False,True,False,False,True,False,False,True,False,False,False,1,6
5,0.6,20.4,1031.0,10440,30.0,0.0,0,0,58.0,0.600062696,False,True,False,False,False,True,False,True,False,False,False,1,6
9,0.8,3.94,1039.0,1800,0.0,0.0,0,0,10.0,0.582045455,False,True,False,False,True,False,False,True,False,False,False,1,6
1,0.8,49.1,1381.0,10350,24.0,0.0,0,0,57.5,0.403242161,False,True,False,False,False,True,False,True,False,False,False,1,6
10,0.7,3.94,1039.0,1440,0.0,0.0,0,0,8.0,0.35038907,False,True,False,False,True,False,False,True,False,False,False,1,6
4,0.7,4.3,1039.0,5040,0.0,0.0,0,0,28.0,0.977272727,False,True,False,False,True,False,False,False,False,False,False,1,0
9,0.8,3.94,1039.0,1800,0.0,0.0,0,0,10.0,0.964106061,False,True,False,False,True,False,False,False,False,False,False,1,0
5,0.65,4.15,1039.0,1440,0.0,0.0,0,0,8.0,0.958901515,False,True,False,False,True,False,False,False,False,False,False,1,0
6,0.8,11.41,1028.0,4380,50.0,0.0,0,0,31.0,0.800358775,False,True,False,False,False,True,False,False,False,False,False,1,0
8,0.8,25.9,1380.0,3630,50.0,0.0,0,0,56.5,0.800162602,False,True,False,False,False,True,False,False,False,False,False,1,0
9,0.8,26.16,1196.0,10620,63.0,0.0,0,0,59.0,0.800117103,False,True,False,False,False,True,False,False,False,False,False,1,0
12,0.8,2.9,1039.0,1440,0.0,0.0,0,0,8.0,0.793844697,False,True,False,False,True,False,False,False,False,False,False,1,0
2,0.7,22.94,1006.0,10170,38.0,0.0,0,0,56.5,0.750517565,False,True,False,False,False,True,False,False,False,False,False,1,0
4,0.7,22.52,930.0,10260,63.0,0.0,0,0,57.0,0.750068049,False,True,False,False,False,True,False,False,False,False,False,1,0
3,0.7,22.52,1095.0,10170,50.0,0.0,0,0,56.5,0.750062751,False,True,False,False,False,True,False,False,False,False,False,1,0
10,0.7,22.52,938.0,10080,63.0,0.0,0,0,56.0,0.750057359,False,True,False,False,False,True,False,False,False,False,False,1,0
11,0.7,14.89,1484.0,10260,50.0,0.0,0,0,57.0,0.700170388,False,True,False,False,False,True,False,False,False,False,False,1,0
8,0.8,2.9,1039.0,1440,0.0,0.0,0,0,8.0,0.683806818,False,True,False,False,True,False,False,False,False,False,False,1,0
5,0.65,20.4,1255.0,8280,35.0,0.0,0,0,58.0,0.650066445,False,True,False,False,False,True,False,False,False,False,False,1,0
7,0.8,48.84,1040.0,10260,30.0,0.0,0,0,57.0,0.576460393,False,True,False,False,False,True,False,False,False,False,False,1,0
1,0.5,22.94,1492.0,10170,30.0,0.0,0,0,56.5,0.549969429,False,True,False,False,False,True,False,False,False,False,False,1,0
10,0.7,3.94,1039.0,1440,0.0,0.0,0,0,8.0,0.538399621,False,True,False,False,True,False,False,False,False,False,False,1,0
11,0.7,4.15,1039.0,1440,0.0,0.0,0,0,8.0,0.409545455,False,True,False,False,True,False,False,False,False,False,False,1,0
12,0.35,15.26,1111.0,6120,23.0,0.0,0,0,34.0,0.35038907,False,True,False,False,False,True,False,False,False,False,False,1,0
5,0.7,4.15,1039.0,1440,0.0,0.0,0,0,8.0,1.033570076,False,True,False,False,True,False,False,False,False,True,False,1,1
6,0.8,11.41,1047.0,5580,63.0,0.0,0,0,31.0,0.800261486,False,True,False,False,False,True,False,False,False,True,False,1,1
8,0.8,25.9,1434.0,10170,50.0,0.0,0,0,56.5,0.800128721,False,True,False,False,False,True,False,False,False,True,False,1,1
9,0.8,26.16,399.0,10620,63.0,0.0,0,0,59.0,0.800117103,False,True,False,False,False,True,False,False,False,True,False,1,1
4,0.7,22.52,983.0,10260,63.0,0.0,0,0,57.0,0.750068049,False,True,False,False,False,True,False,False,False,True,False,1,1
10,0.7,22.52,1108.0,10080,63.0,0.0,0,0,56.0,0.750057359,False,True,False,False,False,True,False,False,False,True,False,1,1
3,0.7,22.52,1134.0,8460,50.0,0.0,0,0,57.0,0.750037968,False,True,False,False,False,True,False,False,False,True,False,1,1
2,0.7,22.94,1363.0,10260,50.0,0.0,0,0,57.0,0.750031898,False,True,False,False,False,True,False,False,False,True,False,1,1
9,0.8,3.94,1039.0,1800,0.0,0.0,0,0,10.0,0.72830303,False,True,False,False,True,False,False,False,False,True,False,1,1
11,0.7,14.89,1501.0,10260,50.0,0.0,0,0,57.0,0.700170388,False,True,False,False,False,True,False,False,False,True,False,1,1
5,0.7,20.4,1352.0,10260,50.0,0.0,0,0,57.0,0.700063796,False,True,False,False,False,True,False,False,False,True,False,1,1
8,0.8,2.9,1039.0,1440,0.0,0.0,0,0,8.0,0.639867424,False,True,False,False,True,False,False,False,False,True,False,1,1
12,0.5,15.26,1352.0,3720,23.0,0.0,0,0,34.0,0.500290419,False,True,False,False,False,True,False,False,False,True,False,1,1
7,0.35,22.94,1450.0,10080,30.0,0.0,0,0,56.0,0.400332792,False,True,False,False,False,True,False,False,False,True,False,1,1
11,0.7,4.15,1039.0,2700,0.0,0.0,0,0,15.0,0.362666667,False,True,False,False,True,False,False,False,False,True,False,1,1
4,0.75,4.3,1039.0,6000,0.0,0.0,0,0,20.0,0.978525641,False,True,False,False,True,False,False,False,False,False,True,1,2
2,0.7,3.94,1039.0,5100,0.0,0.0,0,0,17.0,0.912202112,False,True,False,False,True,False,False,False,False,False,True,1,2
4,0.75,22.52,825.0,10080,94.0,0.0,0,0,56.0,0.900556277,False,True,False,False,False,True,False,False,False,False,True,1,2
6,0.8,11.61,916.0,5760,75.0,0.0,0,0,89.0,0.850410511,False,True,False,False,False,True,False,False,False,False,True,1,2
9,0.8,3.94,1039.0,2400,0.0,0.0,0,0,8.0,0.827147436,False,True,False,False,True,False,False,False,False,False,True,1,2
8,0.8,25.9,562.0,7470,38.0,0.0,0,0,56.5,0.800436542,False,True,False,False,False,True,False,False,False,False,True,1,2
2,0.7,22.94,1422.0,10500,60.0,0.0,0,0,57.0,0.800415742,False,True,False,False,False,True,False,False,False,False,True,1,2
10,0.7,22.52,1206.0,10080,75.0,0.0,0,0,56.0,0.800020563,False,True,False,False,False,True,False,False,False,False,True,1,2
5,0.7,4.15,1039.0,2400,0.0,0.0,0,0,8.0,0.758173077,False,True,False,False,True,False,False,False,False,False,True,1,2
5,0.7,20.4,1404.0,10440,50.0,0.0,0,0,58.0,0.750344828,False,True,False,False,False,True,False,False,False,False,True,1,2
3,0.7,22.52,1139.0,10260,63.0,0.0,0,0,57.0,0.750068049,False,True,False,False,False,True,False,False,False,False,True,1,2
11,0.7,14.89,1735.0,10260,50.0,0.0,0,0,57.0,0.700170388,False,True,False,False,False,True,False,False,False,False,True,1,2
1,0.65,22.94,1595.0,10260,34.0,0.0,0,0,57.0,0.700029771,False,True,False,False,False,True,False,False,False,False,True,1,2
12,0.6,15.26,1245.0,6360,23.0,0.0,0,0,34.0,0.60017284,False,True,False,False,False,True,False,False,False,False,True,1,2
8,0.8,2.9,1039.0,2400,0.0,0.0,0,0,8.0,0.594871795,False,True,False,False,True,False,False,False,False,False,True,1,2
9,0.8,54.56,757.0,4140,29.0,0.0,0,0,58.0,0.520237649,False,True,False,False,False,True,False,False,False,False,True,1,2
1,0.65,3.94,1039.0,2400,0.0,0.0,0,0,8.0,0.505128205,False,True,False,False,True,False,False,False,False,False,True,1,2
7,0.5,22.52,1720.0,10080,23.0,0.0,0,0,56.0,0.500241342,False,True,False,False,False,True,False,False,False,False,True,1,2
11,0.7,4.15,1039.0,2700,0.0,0.0,0,0,9.0,0.470769231,False,True,False,False,True,False,False,False,False,False,True,1,2
7,0.6,3.94,1039.0,6000,0.0,0.0,0,0,10.0,0.957638889,False,False,True,False,True,False,False,False,True,False,False,1,3
10,0.75,3.94,1039.0,8400,0.0,0.0,0,0,14.0,0.940701058,False,False,True,False,True,False,False,False,True,False,False,1,3
4,0.75,22.52,759.0,10080,81.0,0.0,0,0,56.0,0.849983766,False,False,True,False,False,True,False,False,True,False,False,1,3
2,0.7,22.94,1510.0,10620,60.0,0.0,0,0,57.0,0.800302791,False,False,True,False,False,True,False,False,True,False,False,1,3
6,0.8,11.61,955.0,6360,63.0,0.0,0,0,32.0,0.800191989,False,False,True,False,False,True,False,False,True,False,False,1,3
10,0.75,22.52,1328.0,10080,55.0,0.0,0,0,56.0,0.800020563,False,False,True,False,False,True,False,False,True,False,False,1,3
1,0.7,22.94,1384.0,12180,63.0,0.0,0,0,57.0,0.750162367,False,False,True,False,False,True,False,False,True,False,False,1,3
3,0.7,22.52,1244.0,10260,63.0,0.0,0,0,57.0,0.750068049,False,False,True,False,False,True,False,False,True,False,False,1,3
5,0.7,4.15,1039.0,9000,0.0,0.0,0,0,15.0,0.742901235,False,False,True,False,True,False,False,False,True,False,False,1,3
5,0.7,20.4,1480.0,10440,40.0,0.0,0,0,58.0,0.700250784,False,False,True,False,False,True,False,False,True,False,False,1,3
11,0.7,14.89,1863.0,10260,50.0,0.0,0,0,57.0,0.700170388,False,False,True,False,False,True,False,False,True,False,False,1,3
4,0.75,4.3,1039.0,9000,0.0,0.0,0,0,15.0,0.670216049,False,False,True,False,True,False,False,False,True,False,False,1,3
1,0.7,3.94,1039.0,15000,0.0,0.0,0,0,25.0,0.649662222,False,False,True,False,True,False,False,False,True,False,False,1,3
2,0.7,3.94,1039.0,15000,0.0,0.0,0,0,25.0,0.649662222,False,False,True,False,True,False,False,False,True,False,False,1,3
6,0.8,2.9,1039.0,4800,0.0,0.0,0,0,8.0,0.626822917,False,False,True,False,True,False,False,False,True,False,False,1,3
12,0.6,15.26,1492.0,6960,23.0,0.0,0,0,34.0,0.600436426,False,False,True,False,False,True,False,False,True,False,False,1,3
7,0.6,22.52,1859.0,10260,23.0,0.0,0,0,57.0,0.60041361,False,False,True,False,False,True,False,False,True,False,False,1,3
8,0.8,40.99,980.0,10770,30.0,0.0,0,0,56.5,0.555500132,False,False,True,False,False,True,False,False,True,False,False,1,3
9,0.5,29.12,970.0,10440,30.0,0.0,0,0,58.0,0.500547544,False,False,True,False,False,True,False,False,True,False,False,1,3
3,0.7,3.94,1039.0,12000,0.0,0.0,0,0,20.0,0.460578704,False,False,True,False,True,False,False,False,True,False,False,1,3
8,0.8,2.9,1039.0,4800,0.0,0.0,0,0,8.0,0.397743056,False,False,True,False,True,False,False,False,True,False,False,1,3
12,0.6,4.08,1039.0,5400,0.0,0.0,0,0,9.0,0.35038907,False,False,True,False,True,False,False,False,True,False,False,1,3
5,0.7,4.15,1039.0,2700,0.0,0.0,0,0,15.0,0.966666667,False,False,True,False,True,False,True,False,False,False,False,1,5
10,0.75,3.94,1039.0,1800,0.0,0.0,0,0,10.0,0.937242424,False,False,True,False,True,False,True,False,False,False,False,1,5
8,0.8,2.9,1039.0,1620,0.0,0.0,0,0,9.0,0.910521886,False,False,True,False,True,False,True,False,False,False,False,1,5
2,0.75,22.94,1606.0,10260,94.0,0.0,0,0,57.0,0.90064806,False,False,True,False,False,True,True,False,False,False,False,1,5
4,0.75,22.52,727.0,10260,94.0,0.0,0,0,57.0,0.900321106,False,False,True,False,False,True,True,False,False,False,False,1,5
11,0.75,4.15,1039.0,1800,0.0,0.0,0,0,10.0,0.896022727,False,False,True,False,True,False,True,False,False,False,False,1,5
3,0.75,3.94,1039.0,1440,0.0,0.0,0,0,8.0,0.895454545,False,False,True,False,True,False,True,False,False,False,False,1,5
7,0.65,3.94,1039.0,2160,0.0,0.0,0,0,12.0,0.870580808,False,False,True,False,True,False,True,False,False,False,False,1,5
12,0.7,4.08,1039.0,1620,0.0,0.0,0,0,9.0,0.858585859,False,False,True,False,True,False,True,False,False,False,False,1,5
1,0.7,22.94,1472.0,10260,75.0,0.0,0,0,57.0,0.800643806,False,False,True,False,False,True,True,False,False,False,False,1,5
10,0.75,22.52,1332.0,10080,69.0,0.0,0,0,56.0,0.80062987,False,False,True,False,False,True,True,False,False,False,False,1,5
6,0.8,11.61,1009.0,5640,63.0,0.0,0,0,32.0,0.800537143,False,False,True,False,False,True,True,False,False,False,False,1,5
3,0.75,22.52,1266.0,10260,69.0,0.0,0,0,57.0,0.80035194,False,False,True,False,False,True,True,False,False,False,False,1,5
12,0.75,15.26,1316.0,6120,40.0,0.0,0,0,34.0,0.750079323,False,False,True,False,False,True,True,False,False,False,False,1,5
11,0.75,42.97,1282.0,10260,56.0,0.0,0,0,57.0,0.750041201,False,False,True,False,False,True,True,False,False,False,False,1,5
5,0.7,20.4,1382.0,10440,50.0,0.0,0,0,58.0,0.700250784,False,False,True,False,False,True,True,False,False,False,False,1,5
4,0.75,4.3,1039.0,2160,0.0,0.0,0,0,12.0,0.651515152,False,False,True,False,True,False,True,False,False,False,False,1,5
7,0.65,22.52,1295.0,10170,26.0,0.0,0,0,56.5,0.650416734,False,False,True,False,False,True,True,False,False,False,False,1,5
9,0.6,29.12,925.0,6660,23.0,0.0,0,0,58.0,0.600125217,False,False,True,False,False,True,True,False,False,False,False,1,5
2,0.75,3.94,1039.0,1440,0.0,0.0,0,0,8.0,0.578314394,False,False,True,False,True,False,True,False,False,False,False,1,5
1,0.7,3.94,1039.0,1440,0.0,0.0,0,0,8.0,0.578314394,False,False,True,False,True,False,True,False,False,False,False,1,5
8,0.35,15.09,1448.0,9360,23.0,0.0,0,0,52.0,0.35038907,False,False,True,False,False,True,True,False,False,False,False,1,5
9,0.6,3.94,1039.0,1440,0.0,0.0,0,0,8.0,0.35038907,False,False,True,False,True,False,True,False,False,False,False,1,5
5,0.7,4.15,1039.0,3060,0.0,0.0,0,0,17.0,0.973796791,False,False,True,False,True,False,False,True,False,False,False,1,6
2,0.75,3.94,1039.0,1440,0.0,0.0,0,0,8.0,0.970075758,False,False,True,False,True,False,False,True,False,False,False,1,6
1,0.7,3.94,1039.0,1440,0.0,0.0,0,0,8.0,0.970075758,False,False,True,False,True,False,False,True,False,False,False,1,6
